Ticker_Symbol,Years,Period_Ending,Total_Revenue,Cost_of_Goods_Sold,Sales_General_and_Admin,Research_and_Development,Other_Operating_Items,GICS_Sector,GICS_Sub_Industry
UNP,Year 2,12/31/2014,23988000000.0,6097000000.0,7234000000.0,0.0,1904000000.0,Industrials,Railroads
UNP,Year 3,12/31/2015,21813000000.0,4434000000.0,7315000000.0,0.0,2012000000.0,Industrials,Railroads
UNP,Year 4,12/31/2016,19941000000.0,3747000000.0,6884000000.0,0.0,2038000000.0,Industrials,Railroads
UPS,Year 1,12/31/2012,54127000000.0,13574000000.0,37352000000.0,0.0,1858000000.0,Industrials,Air Freight & Logistics
UPS,Year 2,12/31/2013,55438000000.0,13703000000.0,32834000000.0,0.0,1867000000.0,Industrials,Air Freight & Logistics
UPS,Year 3,12/31/2014,58232000000.0,14758000000.0,36583000000.0,0.0,1923000000.0,Industrials,Air Freight & Logistics
UPS,Year 4,12/31/2015,58363000000.0,12947000000.0,35664000000.0,0.0,2084000000.0,Industrials,Air Freight & Logistics
URBN,Year 1,1/31/2013,2794925000.0,1763394000.0,657246000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
URBN,Year 2,1/31/2014,3086608000.0,1925266000.0,734511000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
URBN,Year 3,1/31/2015,3323077000.0,2148147000.0,809545000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
URBN,Year 4,1/31/2016,3445134000.0,2243232000.0,848323000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
USB,Year 1,7/31/2013,2436948000.0,1589821000.0,441168000.0,62630000.0,0.0,Financials,Banks
USB,Year 2,7/31/2014,2473500000.0,1595700000.0,460300000.0,61800000.0,0.0,Financials,Banks
USB,Year 3,7/31/2015,2371200000.0,1562600000.0,460100000.0,60200000.0,0.0,Financials,Banks
USB,Year 4,7/31/2016,2220300000.0,1465500000.0,425100000.0,55500000.0,0.0,Financials,Banks
UTX,Year 1,12/31/2013,56600000000.0,40468000000.0,5241000000.0,2342000000.0,0.0,Industrials,Industrial Conglomerates
UTX,Year 2,12/31/2014,57900000000.0,40898000000.0,4934000000.0,2475000000.0,0.0,Industrials,Industrial Conglomerates
UTX,Year 3,12/31/2015,56098000000.0,40431000000.0,6097000000.0,2279000000.0,0.0,Industrials,Industrial Conglomerates
UTX,Year 4,12/31/2016,57244000000.0,41460000000.0,5275000000.0,2337000000.0,0.0,Industrials,Industrial Conglomerates
V,Year 1,9/30/2013,11778000000.0,1932000000.0,2207000000.0,0.0,397000000.0,Information Technology,Internet Software & Services
V,Year 2,9/30/2014,12702000000.0,1875000000.0,2242000000.0,0.0,435000000.0,Information Technology,Internet Software & Services
V,Year 3,9/30/2015,13880000000.0,2079000000.0,2229000000.0,0.0,494000000.0,Information Technology,Internet Software & Services
V,Year 4,9/30/2016,15082000000.0,2226000000.0,4469000000.0,0.0,502000000.0,Information Technology,Internet Software & Services
VAR,Year 1,9/27/2013,2942897000.0,1693210000.0,432589000.0,208208000.0,0.0,Health Care,Health Care Equipment
VAR,Year 2,9/26/2014,3049800000.0,1748100000.0,470600000.0,234800000.0,0.0,Health Care,Health Care Equipment
VAR,Year 3,10/2/2015,3099100000.0,1816400000.0,488500000.0,245200000.0,0.0,Health Care,Health Care Equipment
VAR,Year 4,9/30/2016,3217800000.0,1856500000.0,557000000.0,253500000.0,0.0,Health Care,Health Care Equipment
VFC,Year 1,12/31/2012,10879855000.0,5817880000.0,3596708000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
VFC,Year 2,12/31/2013,11419648000.0,5931469000.0,3841032000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
VFC,Year 3,1/3/2015,12282161000.0,6288190000.0,4159885000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
VFC,Year 4,1/2/2016,12376744000.0,6393800000.0,4178386000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
VIAB,Year 1,9/30/2013,13794000000.0,6799000000.0,2829000000.0,0.0,237000000.0,Consumer Discretionary,Broadcasting & Cable TV
VIAB,Year 2,9/30/2014,13783000000.0,6542000000.0,2899000000.0,0.0,217000000.0,Consumer Discretionary,Broadcasting & Cable TV
VIAB,Year 3,9/30/2015,13268000000.0,6868000000.0,2860000000.0,0.0,222000000.0,Consumer Discretionary,Broadcasting & Cable TV
VIAB,Year 4,9/30/2016,12488000000.0,6684000000.0,2851000000.0,0.0,221000000.0,Consumer Discretionary,Broadcasting & Cable TV
VLO,Year 1,12/31/2012,138393000000.0,126485000000.0,5229000000.0,0.0,1549000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
VLO,Year 2,12/31/2013,138074000000.0,127316000000.0,5081000000.0,0.0,1720000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
VLO,Year 3,12/31/2014,130844000000.0,118141000000.0,5111000000.0,0.0,1690000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
VLO,Year 4,12/31/2015,87804000000.0,74651000000.0,4953000000.0,0.0,1842000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
VMC,Year 1,12/31/2012,2567310000.0,2233284000.0,308143000.0,0.0,0.0,Materials,Construction Materials
VMC,Year 2,12/31/2013,2770709000.0,2343829000.0,274217000.0,0.0,0.0,Materials,Construction Materials
VMC,Year 3,12/31/2014,2994169000.0,2406587000.0,292358000.0,0.0,0.0,Materials,Construction Materials
VMC,Year 4,12/31/2015,3422181000.0,2564648000.0,312694000.0,0.0,0.0,Materials,Construction Materials
VNO,Year 1,12/31/2013,2299176000.0,928565000.0,177366000.0,32210000.0,461627000.0,Real Estate,REITs
VNO,Year 2,12/31/2014,2312512000.0,953611000.0,169270000.0,0.0,481303000.0,Real Estate,REITs
VNO,Year 3,12/31/2015,2502267000.0,1011249000.0,175307000.0,0.0,542952000.0,Real Estate,REITs
VNO,Year 4,12/31/2016,2506202000.0,1024336000.0,179279000.0,0.0,565059000.0,Real Estate,REITs
VRSK,Year 1,12/31/2012,1407848000.0,516708000.0,220068000.0,0.0,98844000.0,Industrials,Research & Consulting Services
VRSK,Year 2,12/31/2013,1595703000.0,622523000.0,228982000.0,0.0,129931000.0,Industrials,Research & Consulting Services
VRSK,Year 3,12/31/2014,1746726000.0,716598000.0,227306000.0,0.0,142376000.0,Industrials,Research & Consulting Services
VRSK,Year 4,12/31/2015,2068010000.0,803274000.0,312690000.0,0.0,215484000.0,Industrials,Research & Consulting Services
VRSN,Year 1,12/31/2012,873592000.0,167600000.0,186971000.0,61694000.0,0.0,Information Technology,Internet Software & Services
VRSN,Year 2,12/31/2013,965087000.0,187013000.0,179545000.0,70297000.0,0.0,Information Technology,Internet Software & Services
VRSN,Year 3,12/31/2014,1010117000.0,188425000.0,189488000.0,67777000.0,0.0,Information Technology,Internet Software & Services
VRSN,Year 4,12/31/2015,1059366000.0,192788000.0,196914000.0,63718000.0,0.0,Information Technology,Internet Software & Services
VRTX,Year 1,12/31/2012,1527042000.0,279885000.0,432681000.0,765905000.0,0.0,Health Care,Biotechnology
VRTX,Year 2,12/31/2013,1211975000.0,130277000.0,356188000.0,882097000.0,0.0,Health Care,Biotechnology
VRTX,Year 3,12/31/2014,580415000.0,60987000.0,305409000.0,855506000.0,0.0,Health Care,Biotechnology
VRTX,Year 4,12/31/2015,1032336000.0,124512000.0,376575000.0,995922000.0,0.0,Health Care,Biotechnology
VTR,Year 1,12/31/2013,2514595000.0,1118240000.0,132447000.0,0.0,629908000.0,Real Estate,REITs
VTR,Year 2,12/31/2014,2772550000.0,1212480000.0,147481000.0,0.0,725216000.0,Real Estate,REITs
VTR,Year 3,12/31/2015,3285346000.0,1410205000.0,145992000.0,0.0,894057000.0,Real Estate,REITs
VTR,Year 4,12/31/2016,3442646000.0,1442073000.0,136863000.0,0.0,898924000.0,Real Estate,REITs
VZ,Year 1,12/31/2012,115846000000.0,46275000000.0,39951000000.0,0.0,16460000000.0,Telecommunications Services,Integrated Telecommunications Services
VZ,Year 2,12/31/2013,120550000000.0,44887000000.0,27089000000.0,0.0,16606000000.0,Telecommunications Services,Integrated Telecommunications Services
VZ,Year 3,12/31/2014,127079000000.0,49931000000.0,41016000000.0,0.0,16533000000.0,Telecommunications Services,Integrated Telecommunications Services
VZ,Year 4,12/31/2015,131620000000.0,52557000000.0,29986000000.0,0.0,16017000000.0,Telecommunications Services,Integrated Telecommunications Services
WAT,Year 1,12/31/2012,1843641000.0,737614000.0,477270000.0,96004000.0,13829000.0,Health Care,Health Care Distributors
WAT,Year 2,12/31/2013,1904218000.0,783456000.0,492965000.0,100536000.0,9918000.0,Health Care,Health Care Distributors
WAT,Year 3,12/31/2014,1989344000.0,824913000.0,512707000.0,107726000.0,10634000.0,Health Care,Health Care Distributors
WAT,Year 4,12/31/2015,2042332000.0,842672000.0,495747000.0,118545000.0,10123000.0,Health Care,Health Care Distributors
WDC,Year 1,6/28/2013,15351000000.0,10988000000.0,1525000000.0,1572000000.0,0.0,Information Technology,Computer Storage & Peripherals
WDC,Year 2,6/27/2014,15130000000.0,10770000000.0,908000000.0,1661000000.0,0.0,Information Technology,Computer Storage & Peripherals
WDC,Year 3,7/3/2015,14572000000.0,10351000000.0,964000000.0,1646000000.0,0.0,Information Technology,Computer Storage & Peripherals
WDC,Year 4,7/1/2016,12994000000.0,9559000000.0,1342000000.0,1627000000.0,0.0,Information Technology,Computer Storage & Peripherals
WEC,Year 1,12/31/2012,4246400000.0,2760500000.0,121400000.0,0.0,364200000.0,Utilities,Electric Utilities
WEC,Year 2,12/31/2013,4519000000.0,2982100000.0,116700000.0,0.0,340100000.0,Utilities,Electric Utilities
WEC,Year 3,12/31/2014,4997100000.0,3371800000.0,121800000.0,0.0,391400000.0,Utilities,Electric Utilities
WEC,Year 4,12/31/2015,5926100000.0,3949400000.0,164400000.0,0.0,561800000.0,Utilities,Electric Utilities
WFC,Year 1,12/31/2012,91247000000.0,1727000000.0,48724000000.0,0.0,8891000000.0,Financials,Banks
WFC,Year 2,12/31/2013,88069000000.0,1337000000.0,47338000000.0,0.0,3813000000.0,Financials,Banks
WFC,Year 3,12/31/2014,88372000000.0,1096000000.0,47667000000.0,0.0,2765000000.0,Financials,Banks
WFC,Year 4,12/31/2015,90033000000.0,963000000.0,48728000000.0,0.0,3688000000.0,Financials,Banks
WFM,Year 1,9/29/2013,12917000000.0,8288000000.0,3682000000.0,0.0,0.0,Consumer Staples,Food Retail
WFM,Year 2,9/28/2014,14194000000.0,9150000000.0,4032000000.0,0.0,0.0,Consumer Staples,Food Retail
WFM,Year 3,9/27/2015,15389000000.0,9973000000.0,4472000000.0,0.0,0.0,Consumer Staples,Food Retail
WFM,Year 4,9/25/2016,15724000000.0,10313000000.0,4477000000.0,0.0,0.0,Consumer Staples,Food Retail
WHR,Year 1,12/31/2013,18769000000.0,15471000000.0,1828000000.0,0.0,25000000.0,Consumer Discretionary,Household Appliances
WHR,Year 2,12/31/2014,19872000000.0,16477000000.0,2038000000.0,0.0,33000000.0,Consumer Discretionary,Household Appliances
WHR,Year 3,12/31/2015,20891000000.0,17201000000.0,2130000000.0,0.0,74000000.0,Consumer Discretionary,Household Appliances
WHR,Year 4,12/31/2016,20718000000.0,17036000000.0,2084000000.0,0.0,71000000.0,Consumer Discretionary,Household Appliances
WM,Year 1,12/31/2013,13983000000.0,9112000000.0,1468000000.0,0.0,1333000000.0,Industrials,Environmental Services
WM,Year 2,12/31/2014,13996000000.0,9002000000.0,1481000000.0,0.0,1292000000.0,Industrials,Environmental Services
WM,Year 3,12/31/2015,12961000000.0,8231000000.0,1343000000.0,0.0,1245000000.0,Industrials,Environmental Services
WM,Year 4,12/31/2016,13609000000.0,8486000000.0,1410000000.0,0.0,1301000000.0,Industrials,Environmental Services
WMB,Year 1,12/31/2012,7486000000.0,4523000000.0,595000000.0,0.0,756000000.0,Energy,Oil & Gas Exploration & Production
WMB,Year 2,12/31/2013,6860000000.0,4124000000.0,546000000.0,0.0,815000000.0,Energy,Oil & Gas Exploration & Production
WMB,Year 3,12/31/2014,7637000000.0,4508000000.0,384000000.0,0.0,1176000000.0,Energy,Oil & Gas Exploration & Production
WMB,Year 4,12/31/2015,7360000000.0,3434000000.0,864000000.0,0.0,1738000000.0,Energy,Oil & Gas Exploration & Production
WMT,Year 1,1/31/2013,468651000000.0,352297000000.0,88629000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
WMT,Year 2,1/31/2014,476294000000.0,358069000000.0,91353000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
WMT,Year 3,1/31/2015,485651000000.0,365086000000.0,93418000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
WMT,Year 4,1/31/2016,482130000000.0,360984000000.0,97041000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
WRK,Year 1,9/30/2014,9895100000.0,7961500000.0,937600000.0,0.0,86000000.0,Materials,Paper Packaging
WRK,Year 2,9/30/2015,11124800000.0,8986500000.0,1026100000.0,0.0,118900000.0,Materials,Paper Packaging
WRK,Year 3,9/30/2016,14171800000.0,11413200000.0,1750100000.0,0.0,211800000.0,Materials,Paper Packaging
WU,Year 1,12/31/2012,5664800000.0,3194200000.0,1140600000.0,0.0,0.0,Information Technology,Internet Software & Services
WU,Year 2,12/31/2013,5542000000.0,3235000000.0,1199600000.0,0.0,0.0,Information Technology,Internet Software & Services
WU,Year 3,12/31/2014,5607200000.0,3297400000.0,1169300000.0,0.0,0.0,Information Technology,Internet Software & Services
WU,Year 4,12/31/2015,5483700000.0,3199400000.0,1174900000.0,0.0,0.0,Information Technology,Internet Software & Services
WY,Year 1,12/31/2012,5989000000.0,4993000000.0,320000000.0,32000000.0,0.0,Real Estate,REITs
WY,Year 2,12/31/2013,7254000000.0,5716000000.0,494000000.0,33000000.0,0.0,Real Estate,REITs
WY,Year 3,12/31/2014,7403000000.0,5763000000.0,249000000.0,27000000.0,0.0,Real Estate,REITs
WY,Year 4,12/31/2015,7082000000.0,5694000000.0,420000000.0,24000000.0,0.0,Real Estate,REITs
WYN,Year 1,12/31/2012,4534000000.0,2093000000.0,1389000000.0,0.0,185000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
WYN,Year 2,12/31/2013,5009000000.0,2394000000.0,1471000000.0,0.0,216000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
WYN,Year 3,12/31/2014,5281000000.0,2504000000.0,1557000000.0,0.0,233000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
WYN,Year 4,12/31/2015,5536000000.0,2700000000.0,1574000000.0,0.0,234000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
WYNN,Year 1,12/31/2012,5154284000.0,3251575000.0,481677000.0,0.0,373199000.0,Consumer Discretionary,Casinos & Gaming
WYNN,Year 2,12/31/2013,5620936000.0,3478822000.0,465926000.0,0.0,371051000.0,Consumer Discretionary,Casinos & Gaming
WYNN,Year 3,12/31/2014,5433661000.0,3316311000.0,502901000.0,0.0,314119000.0,Consumer Discretionary,Casinos & Gaming
WYNN,Year 4,12/31/2015,4075883000.0,2530374000.0,475328000.0,0.0,322629000.0,Consumer Discretionary,Casinos & Gaming
XEC,Year 1,12/31/2012,1623938000.0,337903000.0,188302000.0,0.0,513916000.0,Energy,Oil & Gas Exploration & Production
XEC,Year 2,12/31/2013,1998051000.0,406198000.0,72143000.0,0.0,615874000.0,Energy,Oil & Gas Exploration & Production
XEC,Year 3,12/31/2014,2424176000.0,572831000.0,225070000.0,0.0,806021000.0,Energy,Oil & Gas Exploration & Production
XEC,Year 4,12/31/2015,1452619000.0,519874000.0,179867000.0,0.0,778923000.0,Energy,Oil & Gas Exploration & Production
XEL,Year 1,12/31/2012,10128223000.0,6710036000.0,669451000.0,0.0,926053000.0,Utilities,MultiUtilities
XEL,Year 2,12/31/2013,10914922000.0,7408278000.0,681226000.0,0.0,977863000.0,Utilities,MultiUtilities
XEL,Year 3,12/31/2014,11686135000.0,7951352000.0,767608000.0,0.0,1019045000.0,Utilities,MultiUtilities
XEL,Year 4,12/31/2015,11024486000.0,7033633000.0,865817000.0,0.0,1124524000.0,Utilities,MultiUtilities
XL,Year 1,12/31/2012,7232397000.0,5165169000.0,0.0,0.0,1173955000.0,Financials,Property & Casualty Insurance
XL,Year 2,12/31/2013,7541234000.0,5106489000.0,0.0,0.0,1213178000.0,Financials,Property & Casualty Insurance
XL,Year 3,12/31/2014,6602267000.0,4239474000.0,0.0,0.0,1341315000.0,Financials,Property & Casualty Insurance
XL,Year 4,12/31/2015,9308926000.0,6199645000.0,0.0,0.0,1966939000.0,Financials,Property & Casualty Insurance
XLNX,Year 1,3/30/2013,2168652000.0,737206000.0,365684000.0,475522000.0,9508000.0,Information Technology,Semiconductors
XLNX,Year 2,3/29/2014,2382531000.0,743253000.0,378607000.0,492447000.0,9887000.0,Information Technology,Semiconductors
XLNX,Year 3,3/28/2015,2377344000.0,708823000.0,353670000.0,525745000.0,9537000.0,Information Technology,Semiconductors
XLNX,Year 4,4/2/2016,2213881000.0,671907000.0,331652000.0,533891000.0,6550000.0,Information Technology,Semiconductors
XOM,Year 1,12/31/2012,451509000000.0,302056000000.0,81844000000.0,0.0,15888000000.0,Energy,Integrated Oil & Gas
XOM,Year 2,12/31/2013,420836000000.0,284681000000.0,76696000000.0,0.0,17182000000.0,Energy,Integrated Oil & Gas
XOM,Year 3,12/31/2014,394105000000.0,266831000000.0,74226000000.0,0.0,17297000000.0,Energy,Integrated Oil & Gas
XOM,Year 4,12/31/2015,259488000000.0,165590000000.0,61444000000.0,0.0,18048000000.0,Energy,Integrated Oil & Gas
XRAY,Year 1,12/31/2012,2928429000.0,1372042000.0,1148731000.0,0.0,0.0,Health Care,Health Care Supplies
XRAY,Year 2,12/31/2013,2950800000.0,1373400000.0,1144800000.0,0.0,0.0,Health Care,Health Care Supplies
XRAY,Year 3,12/31/2014,2922600000.0,1322800000.0,1143100000.0,0.0,0.0,Health Care,Health Care Supplies
XRAY,Year 4,12/31/2015,2674300000.0,1157100000.0,1077300000.0,0.0,0.0,Health Care,Health Care Supplies
XRX,Year 1,12/31/2012,20421000000.0,13634000000.0,4398000000.0,655000000.0,301000000.0,Information Technology,IT Consulting & Other Services
XRX,Year 2,12/31/2013,20006000000.0,13521000000.0,4219000000.0,603000000.0,305000000.0,Information Technology,IT Consulting & Other Services
XRX,Year 3,12/31/2014,19540000000.0,13294000000.0,4020000000.0,577000000.0,315000000.0,Information Technology,IT Consulting & Other Services
XRX,Year 4,12/31/2015,18045000000.0,12782000000.0,3792000000.0,563000000.0,310000000.0,Information Technology,IT Consulting & Other Services
XYL,Year 1,12/31/2012,3791000000.0,2289000000.0,936000000.0,106000000.0,0.0,Industrials,Industrial Conglomerates
XYL,Year 2,12/31/2013,3837000000.0,2338000000.0,990000000.0,104000000.0,0.0,Industrials,Industrial Conglomerates
XYL,Year 3,12/31/2014,3916000000.0,2403000000.0,920000000.0,104000000.0,0.0,Industrials,Industrial Conglomerates
XYL,Year 4,12/31/2015,3653000000.0,2249000000.0,854000000.0,95000000.0,0.0,Industrials,Industrial Conglomerates
YHOO,Year 1,12/31/2012,4986566000.0,1620566000.0,1641819000.0,885824000.0,35819000.0,Information Technology,Internet Software & Services
YHOO,Year 2,12/31/2013,4680380000.0,1349380000.0,1751275000.0,957587000.0,44841000.0,Information Technology,Internet Software & Services
YHOO,Year 3,12/31/2014,4618133000.0,1387375000.0,1770710000.0,1156386000.0,66750000.0,Information Technology,Internet Software & Services
YHOO,Year 4,12/31/2015,4968301000.0,2077748000.0,1768522000.0,1177923000.0,79042000.0,Information Technology,Internet Software & Services
YUM,Year 1,12/29/2012,13633000000.0,9852000000.0,1450000000.0,0.0,0.0,Consumer Discretionary,Restaurants
YUM,Year 2,12/28/2013,13084000000.0,9501000000.0,1454000000.0,0.0,0.0,Consumer Discretionary,Restaurants
YUM,Year 3,12/27/2014,13279000000.0,9682000000.0,1505000000.0,0.0,0.0,Consumer Discretionary,Restaurants
YUM,Year 4,12/26/2015,13105000000.0,9359000000.0,1746000000.0,0.0,0.0,Consumer Discretionary,Restaurants
ZBH,Year 1,12/31/2012,4471700000.0,1125200000.0,1822100000.0,225600000.0,0.0,Health Care,Health Care Equipment
ZBH,Year 2,12/31/2013,4623400000.0,1266700000.0,1796300000.0,203000000.0,78500000.0,Health Care,Health Care Equipment
ZBH,Year 3,12/31/2014,4673300000.0,1242800000.0,1772200000.0,187400000.0,92500000.0,Health Care,Health Care Equipment
ZBH,Year 4,12/31/2015,5997800000.0,1800600000.0,2291900000.0,268800000.0,337400000.0,Health Care,Health Care Equipment
ZION,Year 1,12/31/2012,2458592000.0,80146000.0,1579007000.0,0.0,31237000.0,Financials,Regional Banks
ZION,Year 2,12/31/2013,2278812000.0,58913000.0,1700064000.0,0.0,-72761000.0,Financials,Regional Banks
ZION,Year 3,12/31/2014,2361631000.0,49736000.0,1654369000.0,0.0,-87159000.0,Financials,Regional Banks
ZION,Year 4,12/31/2015,2210591000.0,49344000.0,1591239000.0,0.0,49282000.0,Financials,Regional Banks
ZTS,Year 1,12/31/2013,4561000000.0,1669000000.0,1613000000.0,399000000.0,60000000.0,Health Care,Pharmaceuticals
ZTS,Year 2,12/31/2014,4785000000.0,1717000000.0,1643000000.0,396000000.0,60000000.0,Health Care,Pharmaceuticals
ZTS,Year 3,12/31/2015,4765000000.0,1738000000.0,1532000000.0,364000000.0,61000000.0,Health Care,Pharmaceuticals
ZTS,Year 4,12/31/2016,4888000000.0,1666000000.0,1364000000.0,376000000.0,85000000.0,Health Care,Pharmaceuticals
